window_end,pvalue,beta,is_cointegrated
2020-08-26,0.6717439631615052,0.6606286336596322,False
2020-09-02,0.6898664330964442,0.658863876418301,False
2020-09-09,0.749412235016487,0.6575039806521309,False
2020-09-16,0.7581071390288594,0.6553280185348394,False
2020-09-23,0.7044190962465969,0.6513031977581385,False
2020-09-30,0.6880289897115335,0.6497220176864582,False
2020-10-07,0.7474472596172916,0.6468879773583908,False
2020-10-14,0.7685173320254295,0.642428505006711,False
2020-10-21,0.7792351691498971,0.6380372204252569,False
2020-10-28,0.68010199352671,0.6336513578592253,False
2020-11-04,0.6646359763739196,0.6309435555497616,False
2020-11-11,0.6938212135241039,0.6275935483400701,False
2020-11-18,0.6999663005978217,0.6235182602814051,False
2020-11-25,0.7099588389336045,0.6193451625307603,False
2020-12-02,0.6239568140428268,0.614818139294496,False
2020-12-09,0.653897343106194,0.6094767149803011,False
2020-12-16,0.695212812035808,0.6054158147618187,False
2020-12-23,0.7605126395071699,0.5997408490160363,False
2020-12-30,0.7633003950887529,0.5930378512068135,False
2021-01-06,0.7416174630647133,0.5845434415463115,False
2021-01-13,0.5360993791475004,0.5790372488268247,False
2021-01-20,0.46877840387153713,0.5745419234717858,False
2021-01-27,0.3804848418162865,0.5692778765530269,False
2021-02-03,0.621786114207884,0.5632085545642194,False
2021-02-10,0.6414998562181765,0.5591265480290619,False
2021-02-17,0.5689622528108733,0.5538894830963683,False
2021-02-24,0.6787501206057326,0.5503663694153423,False
2021-03-03,0.8294129436205577,0.5461195214038406,False
2021-03-10,0.8173204904804514,0.5338983509573698,False
2021-03-17,0.7464773453891417,0.5274403330073368,False
2021-03-24,0.8188313973846009,0.5211993007078488,False
2021-03-31,0.8084554422002489,0.5251335819280366,False
2021-04-07,0.7357423413404882,0.5364651689211601,False
2021-04-14,0.45173483059019887,0.5550491534326989,False
2021-04-21,0.1675124543295335,0.5739415980498412,False
2021-04-28,0.23393391381949408,0.5990535046267804,False
2021-05-05,0.3725149607487627,0.6218027297302664,False
2021-05-12,0.5292119626327293,0.6330709998812805,False
2021-05-19,0.7890870509638994,0.64463070984983,False
2021-05-26,0.6345820765241899,0.6543374810860129,False
2021-06-02,0.43697998591777953,0.6678340143286208,False
2021-06-09,0.3022206838521664,0.6853565847623346,False
2021-06-16,0.26537759797454513,0.698620611328036,False
2021-06-23,0.272286100830702,0.7038962382181673,False
2021-06-30,0.3485648862793277,0.6988696162851289,False
2021-07-07,0.5693588448403757,0.6916899455260919,False
2021-07-14,0.667963802888477,0.678104861679491,False
2021-07-21,0.7970899030750607,0.6559216718451644,False
2021-07-28,0.8662612769763578,0.6339915146353962,False
2021-08-04,0.8617856089559242,0.6182941473213254,False
2021-08-11,0.7689973712491309,0.5955432415151227,False
2021-08-18,0.7307932427681303,0.5736622893243395,False
2021-08-25,0.558458752623909,0.555836465300454,False
2021-09-01,0.6960865961429072,0.5388529454977516,False
2021-09-08,0.595215792837978,0.5229596679848582,False
2021-09-15,0.5636287521987298,0.5148048794078047,False
2021-09-22,0.5456406165316039,0.509682790561135,False
2021-09-29,0.5627696903097891,0.5091060066854829,False
2021-10-06,0.6524146182838534,0.5057492913049831,False
2021-10-13,0.549372546112903,0.5042076392024084,False
2021-10-20,0.5790116921978901,0.5008376306685425,False
2021-10-27,0.6458054503711138,0.4909107976666057,False
2021-11-03,0.6849525106433207,0.49019515363919763,False
2021-11-10,0.5456540915563753,0.4913963463692754,False
2021-11-17,0.5472663238115955,0.4921433725900476,False
2021-11-24,0.5192873439214691,0.4951209027934663,False
2021-12-01,0.6249405885445508,0.4979111463580901,False
2021-12-08,0.5410143733164299,0.5050025760339943,False
2021-12-15,0.4820276463525557,0.5150956630702352,False
2021-12-22,0.5366358691694374,0.5270186669232131,False
2021-12-29,0.6018499048840132,0.5394908317002758,False
2022-01-05,0.6397338528050152,0.5435934829832432,False
2022-01-12,0.6174426351702477,0.5465497766281129,False
2022-01-19,0.5273006080262101,0.5519626193801985,False
2022-01-26,0.6234319822456309,0.5564045799820285,False
2022-02-02,0.5755392939909747,0.5585149394611328,False
2022-02-09,0.2077256643293341,0.5590546924734466,False
2022-02-16,0.32825085035559126,0.5623428168401237,False
2022-02-23,0.7257003539292948,0.5604731486192027,False
2022-03-02,0.6939209425067216,0.5641663621843501,False
2022-03-09,0.9700715603898405,0.5812766865999309,False
