window_end,pvalue,beta,is_cointegrated
2018-12-19,0.7117690606835022,1.339478713695808,False
2018-12-26,0.6929637460447895,1.6656266737345025,False
2019-01-02,0.7010679522812627,1.7858944265104197,False
2019-01-09,0.635054268314393,1.843949377545189,False
2019-01-16,0.6368383225929304,1.8418037370810119,False
2019-01-23,0.6558617497825041,1.8165816039331084,False
2019-01-30,0.6781790956259396,1.8012639602205178,False
2019-02-06,0.6822258267506005,1.7996448416006485,False
2019-02-13,0.6972808667653805,1.8162045221655845,False
2019-02-20,0.6375074703922845,1.8636271509800033,False
2019-02-27,0.663107759338194,1.9491872015526923,False
2019-03-06,0.5253898074313581,2.0549215952251143,False
2019-03-13,0.3035351259877608,2.162618576997769,False
2019-03-20,0.332756827013419,2.2121887124720963,False
2019-03-27,0.41524064077462514,2.2261006688294196,False
2019-04-03,0.4127725728538338,2.2725072411382565,False
2019-04-10,0.5214631684477821,2.2905495403415803,False
2019-04-17,0.5217472321885447,2.26333495045957,False
2019-04-24,0.41751865705214697,2.2112210419039235,False
2019-05-01,0.2980077145546076,2.235691384867608,False
2019-05-08,0.27850924211491873,2.2531594159202744,False
2019-05-15,0.1667810997759046,2.2892492619209284,False
2019-05-22,0.20482218258213886,2.341041965638726,False
2019-05-29,0.1592965814710245,2.385995535251107,False
2019-06-05,0.15796957601128314,2.4282850641168405,False
2019-06-12,0.20029986108641046,2.4664175648681415,False
2019-06-19,0.3774786030720981,2.486322070938895,False
2019-06-26,0.20259378998724192,2.5213402697141265,False
2019-07-03,0.38378399642605143,2.5609544314024775,False
2019-07-10,0.38750619679979537,2.617911209420934,False
2019-07-17,0.2897717351343826,2.6614374942331063,False
2019-07-24,0.30541909262753364,2.6492428519795523,False
2019-07-31,0.28176825017742146,2.6360002463991274,False
2019-08-07,0.2809989203504418,2.6340273721914507,False
2019-08-14,0.29722342171987215,2.6314080891150615,False
2019-08-21,0.282409017514353,2.619674915340166,False
2019-08-28,0.26278687869802075,2.6127124669272686,False
2019-09-04,0.24318323713373213,2.604333429658464,False
2019-09-11,0.23317168309181313,2.5781946011943506,False
2019-09-18,0.2059214173835942,2.560013349445935,False
2019-09-25,0.11156123158971437,2.557986371637207,False
